country,track_name,artist_names,date,total_weeks,total_streams,avg_streams_per_week
US,Dark Red,Steve Lacy,28,545,12025866,3006466.5
US,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",02,544,5745167,2872583.5
US,Sweater Weather,The Neighbourhood,29,543,10885802,3628600.67
US,Dark Red,Steve Lacy,21,541,12319715,3079928.75
US,Dreams - 2004 Remaster,Fleetwood Mac,12,541,9609131,3203043.67
US,Mr. Brightside,The Killers,29,540,8319257,2773085.67
US,Sweater Weather,The Neighbourhood,22,540,11007655,3669218.33
US,Dreams - 2004 Remaster,Fleetwood Mac,05,538,9727874,3242624.67
US,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",27,538,6814117,3407058.5
US,Dark Red,Steve Lacy,14,537,12971534,3242883.5
US,Mr. Brightside,The Killers,22,537,8358725,2786241.67
US,Sweater Weather,The Neighbourhood,15,537,10542818,3514272.67
US,505,Arctic Monkeys,12,536,9774247,3258082.33
US,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",20,536,6731501,3365750.5
US,Mr. Brightside,The Killers,15,534,8430755,2810251.67
US,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",13,534,6705111,3352555.5
US,505,Arctic Monkeys,05,533,9474753,3158251.0
US,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",06,532,6856832,3428416.0
US,Money Trees,"Kendrick Lamar, Jay Rock",25,525,8212878,2737626.0
US,Money Trees,"Kendrick Lamar, Jay Rock",18,522,8383141,2794380.33
US,Money Trees,"Kendrick Lamar, Jay Rock",11,519,8664441,2888147.0
US,Money Trees,"Kendrick Lamar, Jay Rock",04,516,8423034,2807678.0
US,Dreams - 2004 Remaster,Fleetwood Mac,25,513,9214710,3071570.0
US,Dreams - 2004 Remaster,Fleetwood Mac,28,513,9251733,3083911.0
US,505,Arctic Monkeys,25,512,7936049,2645349.67
US,Dreams - 2004 Remaster,Fleetwood Mac,18,510,9181130,3060376.67
US,Dreams - 2004 Remaster,Fleetwood Mac,21,510,9374538,3124846.0
US,Heartless,Kanye West,28,510,12385441,3096360.25
US,Wasted On You,Morgan Wallen,25,510,10956019,3652006.33
US,505,Arctic Monkeys,18,509,7968138,2656046.0
US,Dreams - 2004 Remaster,Fleetwood Mac,11,507,9366196,3122065.33
US,Dreams - 2004 Remaster,Fleetwood Mac,14,507,9280096,3093365.33
US,Wasted On You,Morgan Wallen,18,507,11419769,3806589.67
US,Heartless,Kanye West,21,506,13028465,3257116.25
US,505,Arctic Monkeys,04,504,7882499,2627499.67
US,Dreams - 2004 Remaster,Fleetwood Mac,04,504,9523588,3174529.33
US,Wasted On You,Morgan Wallen,11,504,11401151,3800383.67
US,Wasted On You,Morgan Wallen,04,501,11403361,3801120.33
US,Whiskey Glasses,Morgan Wallen,08,496,5280274,2640137.0
US,Whiskey Glasses,Morgan Wallen,01,494,5177558,2588779.0
US,Whiskey Glasses,Morgan Wallen,26,493,5008879,2504439.5
US,Money Trees,"Kendrick Lamar, Jay Rock",29,492,8746442,2915480.67
US,Whiskey Glasses,Morgan Wallen,19,491,4921687,2460843.5
US,Whiskey Glasses,Morgan Wallen,31,490,5246977,2623488.5
US,Money Trees,"Kendrick Lamar, Jay Rock",22,489,8846148,2948716.0
US,Whiskey Glasses,Morgan Wallen,11,489,4998254,2499127.0
US,Whiskey Glasses,Morgan Wallen,12,489,5068978,2534489.0
US,Whiskey Glasses,Morgan Wallen,24,488,5707293,2853646.5
US,Whiskey Glasses,Morgan Wallen,04,487,5156186,2578093.0
US,Whiskey Glasses,Morgan Wallen,05,487,5345228,2672614.0
US,Money Trees,"Kendrick Lamar, Jay Rock",15,486,9002721,3000907.0
US,Whiskey Glasses,Morgan Wallen,17,486,5626450,2813225.0
US,Whiskey Glasses,Morgan Wallen,10,484,5438398,2719199.0
US,Dreams - 2004 Remaster,Fleetwood Mac,29,483,8920232,2973410.67
US,Whiskey Glasses,Morgan Wallen,03,482,5566853,2783426.5
US,Whiskey Glasses,Morgan Wallen,30,481,4988620,2494310.0
US,Dreams - 2004 Remaster,Fleetwood Mac,22,480,8898064,2966021.33
US,505,Arctic Monkeys,29,479,7544054,2514684.67
US,Whiskey Glasses,Morgan Wallen,23,479,5249573,2624786.5
US,Dreams - 2004 Remaster,Fleetwood Mac,15,477,8999655,2999885.0
US,Wasted On You,Morgan Wallen,29,477,11468290,3822763.33
US,Whiskey Glasses,Morgan Wallen,16,477,5119839,2559919.5
US,505,Arctic Monkeys,22,476,7444567,2481522.33
US,Wasted On You,Morgan Wallen,22,474,11218771,3739590.33
US,505,Arctic Monkeys,15,473,7443771,2481257.0
US,Whiskey Glasses,Morgan Wallen,29,472,5857927,2928963.5
US,Wasted On You,Morgan Wallen,15,471,11553303,3851101.0
US,Whiskey Glasses,Morgan Wallen,22,470,5961548,2980774.0
US,Whiskey Glasses,Morgan Wallen,27,467,5945279,2972639.5
US,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",12,466,15364653,5121551.0
US,Whiskey Glasses,Morgan Wallen,20,465,5951617,2975808.5
US,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",05,463,15887318,5295772.67
US,Whiskey Glasses,Morgan Wallen,13,463,5916083,2958041.5
US,Whiskey Glasses,Morgan Wallen,06,461,6066538,3033269.0
US,Tennessee Whiskey,Chris Stapleton,25,453,8338934,2779644.67
US,Dark Red,Steve Lacy,12,445,9186605,3062201.67
US,Dark Red,Steve Lacy,05,442,9354311,3118103.67
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",08,434,5688558,2844279.0
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",01,432,5450693,2725346.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",26,427,5589679,2794839.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",19,425,5470590,2735295.0
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",31,425,4817357,2408678.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",12,423,5464245,2732122.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",24,423,4865839,2432919.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",05,421,5423701,2711850.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",10,420,5046510,2523255.0
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",30,415,5652796,2826398.0
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",23,413,5555695,2777847.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",16,411,5544296,2772148.0
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",09,409,5250819,2625409.5
US,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",27,404,5388254,2694127.0
US,Don't,Bryson Tiller,12,402,8446922,2815640.67
US,Don't,Bryson Tiller,05,399,8740389,2913463.0
US,HUMBLE.,Kendrick Lamar,01,398,5298673,2649336.5
US,Beautiful Crazy,Luke Combs,24,390,4676888,2338444.0
US,Beautiful Crazy,Luke Combs,17,388,4792259,2396129.5
US,Sweater Weather,The Neighbourhood,08,388,7810374,3905187.0
US,Beautiful Crazy,Luke Combs,10,386,5097637,2548818.5
US,Mr. Brightside,The Killers,08,386,6557925,3278962.5
US,Sweater Weather,The Neighbourhood,01,386,7805926,3902963.0
US,Beautiful Crazy,Luke Combs,03,384,5309739,2654869.5
US,Mr. Brightside,The Killers,01,384,6418813,3209406.5
US,Sweater Weather,The Neighbourhood,26,380,9046843,4523421.5
US,Mr. Brightside,The Killers,26,378,5680791,2840395.5
US,Sweater Weather,The Neighbourhood,19,378,8739116,4369558.0
US,Sweater Weather,The Neighbourhood,31,377,8644538,4322269.0
US,Mr. Brightside,The Killers,19,376,5592829,2796414.5
US,Mr. Brightside,The Killers,31,375,5069017,2534508.5
US,Sweater Weather,The Neighbourhood,24,375,8433873,4216936.5
US,Mr. Brightside,The Killers,24,373,5291832,2645916.0
US,Sweater Weather,The Neighbourhood,17,373,8284044,4142022.0
US,Mr. Brightside,The Killers,17,371,5279790,2639895.0
US,Sweater Weather,The Neighbourhood,10,371,8525222,4262611.0
US,Beautiful Crazy,Luke Combs,27,369,4938532,2469266.0
US,Mr. Brightside,The Killers,10,369,5470890,2735445.0
US,Sweater Weather,The Neighbourhood,03,369,8261340,4130670.0
US,Sweater Weather,The Neighbourhood,30,368,8135931,4067965.5
US,Beautiful Crazy,Luke Combs,20,367,5604928,2802464.0
US,Mr. Brightside,The Killers,03,367,5596456,2798228.0
US,Mr. Brightside,The Killers,30,366,5528258,2764129.0
US,Sweater Weather,The Neighbourhood,23,366,8061205,4030602.5
US,Beautiful Crazy,Luke Combs,13,365,5558486,2779243.0
US,Mr. Brightside,The Killers,23,364,5550183,2775091.5
US,Sweater Weather,The Neighbourhood,16,364,8308692,4154346.0
US,Beautiful Crazy,Luke Combs,06,363,5512212,2756106.0
US,Mr. Brightside,The Killers,16,362,5490539,2745269.5
US,Sweater Weather,The Neighbourhood,09,362,7990300,3995150.0
US,Mr. Brightside,The Killers,09,360,5386267,2693133.5
US,Sweater Weather,The Neighbourhood,02,360,7389346,3694673.0
US,Mr. Brightside,The Killers,02,358,5282789,2641394.5
US,Money Trees,"Kendrick Lamar, Jay Rock",08,354,5500159,2750079.5
US,Sweater Weather,The Neighbourhood,27,354,7272819,3636409.5
US,Money Trees,"Kendrick Lamar, Jay Rock",01,352,5617340,2808670.0
US,Mr. Brightside,The Killers,27,352,5482902,2741451.0
US,Sweater Weather,The Neighbourhood,20,352,7293043,3646521.5
US,Mr. Brightside,The Killers,20,350,5645014,2822507.0
US,Sweater Weather,The Neighbourhood,13,350,7222087,3611043.5
US,Mr. Brightside,The Killers,13,348,5601860,2800930.0
US,Sweater Weather,The Neighbourhood,06,348,7529866,3764933.0
US,Dreams - 2004 Remaster,Fleetwood Mac,08,346,6602331,3301165.5
US,Money Trees,"Kendrick Lamar, Jay Rock",26,346,5655960,2827980.0
US,Mr. Brightside,The Killers,06,346,5827585,2913792.5
US,505,Arctic Monkeys,08,345,5101391,2550695.5
US,Dreams - 2004 Remaster,Fleetwood Mac,01,344,6439676,3219838.0
US,Money Trees,"Kendrick Lamar, Jay Rock",19,344,5683265,2841632.5
US,Wasted On You,Morgan Wallen,08,344,7122516,3561258.0
US,505,Arctic Monkeys,01,343,5183185,2591592.5
US,LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",30,343,4951268,2475634.0
US,Dreams - 2004 Remaster,Fleetwood Mac,26,341,6741244,3370622.0
US,LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",23,341,5175149,2587574.5
US,Money Trees,"Kendrick Lamar, Jay Rock",24,341,5596821,2798410.5
US,Dreams - 2004 Remaster,Fleetwood Mac,19,339,6648762,3324381.0
US,LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",16,339,5627159,2813579.5
US,Money Trees,"Kendrick Lamar, Jay Rock",17,339,5669952,2834976.0
US,Dreams - 2004 Remaster,Fleetwood Mac,31,338,6350790,3175395.0
US,505,Arctic Monkeys,26,337,6958756,3479378.0
US,LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",09,337,5619471,2809735.5
US,Money Trees,"Kendrick Lamar, Jay Rock",10,337,5616181,2808090.5
US,Dreams - 2004 Remaster,Fleetwood Mac,24,336,6291735,3145867.5
US,Wasted On You,Morgan Wallen,26,336,6446490,3223245.0
US,505,Arctic Monkeys,19,335,6716165,3358082.5
US,Money Trees,"Kendrick Lamar, Jay Rock",03,335,5550066,2775033.0
US,505,Arctic Monkeys,31,334,5977482,2988741.0
US,Dreams - 2004 Remaster,Fleetwood Mac,17,334,6021896,3010948.0
US,Money Trees,"Kendrick Lamar, Jay Rock",30,334,6676440,3338220.0
US,Wasted On You,Morgan Wallen,19,334,6293147,3146573.5
US,Wasted On You,Morgan Wallen,31,333,6429922,3214961.0
US,505,Arctic Monkeys,24,332,5967191,2983595.5
US,Dreams - 2004 Remaster,Fleetwood Mac,10,332,6021444,3010722.0
US,Money Trees,"Kendrick Lamar, Jay Rock",23,332,6689345,3344672.5
US,505,Arctic Monkeys,17,330,5569896,2784948.0
US,Dreams - 2004 Remaster,Fleetwood Mac,03,330,5769396,2884698.0
US,Money Trees,"Kendrick Lamar, Jay Rock",16,330,7153695,3576847.5
US,Dreams - 2004 Remaster,Fleetwood Mac,30,329,6068340,3034170.0
US,Wasted On You,Morgan Wallen,17,329,7089887,3544943.5
US,505,Arctic Monkeys,10,328,5448620,2724310.0
US,Money Trees,"Kendrick Lamar, Jay Rock",09,328,7124449,3562224.5
US,Dreams - 2004 Remaster,Fleetwood Mac,23,327,6220499,3110249.5
US,505,Arctic Monkeys,03,326,6325359,3162679.5
US,505,Arctic Monkeys,30,326,5339616,2669808.0
US,Money Trees,"Kendrick Lamar, Jay Rock",02,326,5699081,2849540.5
US,Dreams - 2004 Remaster,Fleetwood Mac,16,325,6198407,3099203.5
US,Wasted On You,Morgan Wallen,03,325,7229899,3614949.5
US,505,Arctic Monkeys,23,324,5407425,2703712.5
US,Dreams - 2004 Remaster,Fleetwood Mac,09,323,6032994,3016497.0
US,505,Arctic Monkeys,16,322,5520779,2760389.5
US,Dreams - 2004 Remaster,Fleetwood Mac,02,321,6384727,3192363.5
US,505,Arctic Monkeys,09,320,5566639,2783319.5
US,Money Trees,"Kendrick Lamar, Jay Rock",27,320,6330519,3165259.5
US,505,Arctic Monkeys,02,318,5386118,2693059.0
US,Money Trees,"Kendrick Lamar, Jay Rock",20,318,6216728,3108364.0
US,Wasted On You,Morgan Wallen,09,318,7713465,3856732.5
US,Money Trees,"Kendrick Lamar, Jay Rock",13,316,6405223,3202611.5
US,Wasted On You,Morgan Wallen,02,316,7363533,3681766.5
US,Dreams - 2004 Remaster,Fleetwood Mac,27,315,5834603,2917301.5
US,Money Trees,"Kendrick Lamar, Jay Rock",06,314,6682027,3341013.5
US,Dreams - 2004 Remaster,Fleetwood Mac,20,313,5995222,2997611.0
US,505,Arctic Monkeys,27,312,4922217,2461108.5
US,Dreams - 2004 Remaster,Fleetwood Mac,13,311,6073918,3036959.0
US,505,Arctic Monkeys,20,310,5029369,2514684.5
US,Dreams - 2004 Remaster,Fleetwood Mac,06,309,6438118,3219059.0
US,505,Arctic Monkeys,13,308,4971841,2485920.5
US,Wasted On You,Morgan Wallen,20,308,8839887,4419943.5
US,505,Arctic Monkeys,06,306,4962398,2481199.0
US,Wasted On You,Morgan Wallen,13,306,8787681,4393840.5
US,Wasted On You,Morgan Wallen,06,304,8883547,4441773.5
US,Tennessee Whiskey,Chris Stapleton,31,300,4964428,2482214.0
US,goosebumps,Travis Scott,02,289,2602788,2602788.0
US,Tennessee Whiskey,Chris Stapleton,02,283,4859156,2429578.0
VN,Lạ Lùng,Vũ.,28,1244,766391,191597.75
VN,Lạ Lùng,Vũ.,21,1240,719062,179765.5
VN,Lạ Lùng,Vũ.,14,1236,662693,165673.25
VN,Lạ Lùng,Vũ.,07,1232,696528,174132.0
VN,Thanh Xuân,Da LAB,28,1164,653072,163268.0
VN,Thanh Xuân,Da LAB,21,1160,646251,161562.75
VN,Thanh Xuân,Da LAB,14,1156,653135,163283.75
VN,Thanh Xuân,Da LAB,07,1152,640405,160101.25
VN,Nơi Này Có Anh,Sơn Tùng M-TP,21,1011,636432,159108.0
VN,Nơi Này Có Anh,Sơn Tùng M-TP,14,1007,604442,151110.5
VN,Bài Này Chill Phết,"Đen, MIN",21,998,546553,136638.25
VN,Bài Này Chill Phết,"Đen, MIN",07,991,548597,137149.25
VN,Lạ Lùng,Vũ.,12,973,530729,176909.67
VN,Lạ Lùng,Vũ.,05,970,565165,188388.33
VN,Lạ Lùng,Vũ.,25,948,564873,188291.0
VN,Lạ Lùng,Vũ.,18,945,559204,186401.33
VN,Lạ Lùng,Vũ.,11,942,535622,178540.67
VN,Lạ Lùng,Vũ.,04,939,547455,182485.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",28,920,663086,165771.5
VN,Lối Nhỏ,"Đen, Phương Anh Đào",21,916,647491,161872.75
VN,Lạ Lùng,Vũ.,29,915,439583,146527.67
VN,Lạ Lùng,Vũ.,22,912,431986,143995.33
VN,Lối Nhỏ,"Đen, Phương Anh Đào",14,912,619521,154880.25
VN,Thanh Xuân,Da LAB,05,910,490333,163444.33
VN,Lạ Lùng,Vũ.,15,909,394848,131616.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",07,908,623541,155885.25
VN,Thanh Xuân,Da LAB,25,888,499055,166351.67
VN,Thanh Xuân,Da LAB,18,885,483733,161244.33
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,28,884,698856,174714.0
VN,Thanh Xuân,Da LAB,11,882,456023,152007.67
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,21,880,726540,181635.0
VN,Thanh Xuân,Da LAB,04,879,476125,158708.33
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,14,876,699882,174970.5
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,07,872,696679,174169.75
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",07,865,640688,160172.0
VN,Thanh Xuân,Da LAB,29,855,453898,151299.33
VN,Thanh Xuân,Da LAB,22,852,458271,152757.0
VN,Thanh Xuân,Da LAB,15,849,437616,145872.0
VN,Cho Tôi Lang Thang,"Ngọt, Đen",28,797,612629,153157.25
VN,Cho Tôi Lang Thang,"Ngọt, Đen",21,793,574755,143688.75
VN,Cho Tôi Lang Thang,"Ngọt, Đen",14,789,561811,140452.75
VN,Cho Tôi Lang Thang,"Ngọt, Đen",07,785,558852,139713.0
VN,Nơi Này Có Anh,Sơn Tùng M-TP,28,773,500078,166692.67
VN,Nơi Này Có Anh,Sơn Tùng M-TP,07,770,434457,144819.0
VN,Bài Này Chill Phết,"Đen, MIN",25,768,416442,138814.0
VN,Nơi Này Có Anh,Sơn Tùng M-TP,25,768,536224,178741.33
VN,Bài Này Chill Phết,"Đen, MIN",18,765,420682,140227.33
VN,Nơi Này Có Anh,Sơn Tùng M-TP,18,765,530423,176807.67
VN,Bài Này Chill Phết,"Đen, MIN",11,762,404407,134802.33
VN,Nơi Này Có Anh,Sơn Tùng M-TP,11,762,531122,177040.67
VN,Bài Này Chill Phết,"Đen, MIN",04,759,435842,145280.67
VN,Nơi Này Có Anh,Sơn Tùng M-TP,04,759,561387,187129.0
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",28,756,765117,191279.25
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",21,752,779315,194828.75
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",14,748,774473,193618.25
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",07,744,793739,198434.75
VN,Liệu Giờ,"2T, Văn",28,740,581896,145474.0
VN,Chuyện Rằng,Thịnh Suy,07,738,573032,143258.0
VN,Liệu Giờ,"2T, Văn",21,736,581396,145349.0
VN,Bài Này Chill Phết,"Đen, MIN",29,735,380833,126944.33
VN,Bài Này Chill Phết,"Đen, MIN",22,732,401507,133835.67
VN,Ghé Qua,"PC, Dick, tofutns",28,732,603329,150832.25
VN,Thích Quá Rùi Nà,"tlinh, Trung Trần",28,732,1034468,258617.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",12,730,489099,163033.0
VN,Bài Này Chill Phết,"Đen, MIN",15,729,390020,130006.67
VN,Ghé Qua,"PC, Dick, tofutns",21,728,609199,152299.75
VN,Lối Nhỏ,"Đen, Phương Anh Đào",05,727,500542,166847.33
VN,Ghé Qua,"PC, Dick, tofutns",14,724,586824,146706.0
VN,Thích Quá Rùi Nà,"tlinh, Trung Trần",14,724,970788,242697.0
VN,Bài Này Chill Phết,"Đen, MIN",14,711,402828,134276.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",25,705,473042,157680.67
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,12,703,511641,170547.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",18,702,487364,162454.67
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,05,700,522246,174082.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",11,699,469691,156563.67
VN,Lối Nhỏ,"Đen, Phương Anh Đào",04,696,487572,162524.0
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,25,678,495008,165002.67
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,18,675,513903,171301.0
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,11,672,524137,174712.33
VN,Lối Nhỏ,"Đen, Phương Anh Đào",29,672,441109,147036.33
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",25,672,431196,143732.0
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,04,669,569004,189668.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",22,669,483219,161073.0
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",18,669,440901,146967.0
VN,Lối Nhỏ,"Đen, Phương Anh Đào",15,666,449528,149842.67
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",11,666,446287,148762.33
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,29,645,486209,162069.67
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,22,642,474898,158299.33
VN,Buồn Thì Cứ Khóc Đi,Lynk Lee,15,639,462778,154259.33
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",29,639,398546,132848.67
VN,Cho Tôi Lang Thang,"Ngọt, Đen",12,638,460275,153425.0
VN,Lạ Lùng,Vũ.,08,636,329028,164514.0
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",22,636,418330,139443.33
VN,Cho Tôi Lang Thang,"Ngọt, Đen",05,635,427419,142473.0
VN,Lạ Lùng,Vũ.,01,634,378383,189191.5
VN,Tình Đắng Như Ly Cà Phê,"Ngơ, NÂN",15,633,404328,134776.0
VN,Lạ Lùng,Vũ.,26,628,350063,175031.5
VN,Lạ Lùng,Vũ.,19,626,354666,177333.0
VN,Lạ Lùng,Vũ.,31,625,403015,201507.5
VN,Lạ Lùng,Vũ.,24,623,376704,188352.0
VN,Lạ Lùng,Vũ.,17,621,388710,194355.0
VN,Lạ Lùng,Vũ.,10,619,343865,171932.5
VN,Lạ Lùng,Vũ.,03,617,348594,174297.0
VN,Lạ Lùng,Vũ.,30,616,310141,155070.5
VN,Lạ Lùng,Vũ.,23,614,307173,153586.5
VN,Cho Tôi Lang Thang,"Ngọt, Đen",25,612,453008,151002.67
VN,Lạ Lùng,Vũ.,16,612,295624,147812.0
VN,Lạ Lùng,Vũ.,09,610,283178,141589.0
VN,Cho Tôi Lang Thang,"Ngọt, Đen",18,609,455682,151894.0
VN,Lạ Lùng,Vũ.,02,608,293868,146934.0
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",12,607,559683,186561.0
VN,Cho Tôi Lang Thang,"Ngọt, Đen",11,606,470043,156681.0
VN,Nến Và Hoa,Rhymastic,25,606,434216,144738.67
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",05,604,594669,198223.0
VN,Cho Tôi Lang Thang,"Ngọt, Đen",04,603,489115,163038.33
VN,Nến Và Hoa,Rhymastic,18,603,443968,147989.33
VN,Lạ Lùng,Vũ.,27,602,253357,126678.5
VN,Lạ Lùng,Vũ.,20,600,251099,125549.5
VN,Nến Và Hoa,Rhymastic,11,600,448299,149433.0
VN,Lạ Lùng,Vũ.,13,598,249403,124701.5
VN,Nến Và Hoa,Rhymastic,04,597,445855,148618.33
VN,Lạ Lùng,Vũ.,06,596,265058,132529.0
VN,Thanh Xuân,Da LAB,08,596,314408,157204.0
VN,Liệu Giờ,"2T, Văn",12,595,458429,152809.67
VN,Thanh Xuân,Da LAB,01,594,330592,165296.0
VN,Liệu Giờ,"2T, Văn",05,592,432809,144269.67
VN,Ghé Qua,"PC, Dick, tofutns",12,589,476769,158923.0
VN,Thích Quá Rùi Nà,"tlinh, Trung Trần",12,589,647935,215978.33
VN,Thanh Xuân,Da LAB,26,588,302327,151163.5
VN,Ghé Qua,"PC, Dick, tofutns",05,586,495517,165172.33
VN,Thanh Xuân,Da LAB,19,586,292810,146405.0
VN,Thích Quá Rùi Nà,"tlinh, Trung Trần",05,586,622606,207535.33
VN,Thanh Xuân,Da LAB,31,585,329940,164970.0
VN,Thanh Xuân,Da LAB,12,584,271751,135875.5
VN,Thanh Xuân,Da LAB,24,583,328065,164032.5
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",25,582,602949,200983.0
VN,Thanh Xuân,Da LAB,17,581,324245,162122.5
VN,Cho Tôi Lang Thang,"Ngọt, Đen",29,580,386840,128946.67
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",18,579,581836,193945.33
VN,Thanh Xuân,Da LAB,10,579,294406,147203.0
VN,Cho Tôi Lang Thang,"Ngọt, Đen",22,577,376637,125545.67
VN,Thanh Xuân,Da LAB,03,577,300667,150333.5
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",11,576,557119,185706.33
VN,Thanh Xuân,Da LAB,30,576,328101,164050.5
VN,Cho Tôi Lang Thang,"Ngọt, Đen",15,574,356062,118687.33
VN,Thanh Xuân,Da LAB,23,574,314928,157464.0
VN,Âm Thầm Bên Em,Sơn Tùng M-TP,12,574,676587,225529.0
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",04,573,576700,192233.33
VN,Chuyện Rằng,Thịnh Suy,04,573,451497,150499.0
VN,Nến Và Hoa,Rhymastic,29,573,408603,136201.0
VN,Thanh Xuân,Da LAB,16,572,289969,144984.5
VN,Bật Nhạc Lên,"HIEUTHUHAI, Harmonie",05,571,491149,163716.33
VN,Nến Và Hoa,Rhymastic,22,570,436482,145494.0
VN,Thanh Xuân,Da LAB,09,570,292147,146073.5
VN,Thanh Xuân,Da LAB,02,568,286366,143183.0
VN,Nến Và Hoa,Rhymastic,15,567,426879,142293.0
VN,Thanh Xuân,Da LAB,27,562,276306,138153.0
VN,Thanh Xuân,Da LAB,20,560,285776,142888.0
VN,Thanh Xuân,Da LAB,13,558,288303,144151.5
VN,Thanh Xuân,Da LAB,06,556,292936,146468.0
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",29,549,505785,168595.0
VN,Chuyện Rằng,Thịnh Suy,29,548,391454,130484.67
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",22,546,508176,169392.0
VN,Chuyện Rằng,Thịnh Suy,22,545,402303,134101.0
VN,3 1 0 7 (feat. Duongg & Nâu),"W/N, Duongg, Nâu",15,543,485115,161705.0
VN,Chuyện Rằng,Thịnh Suy,15,542,380539,126846.33
VN,Nơi Này Có Anh,Sơn Tùng M-TP,08,517,311601,155800.5
VN,Bài Này Chill Phết,"Đen, MIN",08,516,280553,140276.5
VN,Nơi Này Có Anh,Sơn Tùng M-TP,01,515,337012,168506.0
VN,Nơi Này Có Anh,Sơn Tùng M-TP,31,515,299279,149639.5
VN,Bài Này Chill Phết,"Đen, MIN",01,514,269542,134771.0
VN,Nơi Này Có Anh,Sơn Tùng M-TP,17,512,264690,132345.0
VN,Nơi Này Có Anh,Sơn Tùng M-TP,10,510,274137,137068.5
VN,Bài Này Chill Phết,"Đen, MIN",26,508,257380,128690.0
VN,Bài Này Chill Phết,"Đen, MIN",19,506,249448,124724.0
VN,Bài Này Chill Phết,"Đen, MIN",31,504,265628,132814.0
