Country,artist_names,streams
BR,"Clayton & Romário, Luan Santana",77369163
BR,"Mc IG, DJ WN",76964905
BR,"Marshmello, Luísa Sonza",76494129
BR,"Israel & Rodolffo, Mc Don Juan, João Gomes",76487283
BR,The Neighbourhood,75317685
BR,"Mc Daniel, DJ WN, Dj GM",75052639
BR,Anitta,74712891
BR,"Murilo Huff, Wesley Safadão",74700605
BR,"DENNIS, Ana Castela, Mc Gw",74124552
BR,LUDMILLA,73405671
BR,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",72504516
BR,"MC PH, Vulgo FK, Veigh, Pedro Lotto, prodbyeros",72490628
BR,"Nagalli, KayBlack, Veigh, Supernova Ent",72254773
BR,"Lou Garcia, Dj Luan Gomes",71687640
BR,"Luan Santana, Luan Pereira",71093497
BR,"Gusttavo Lima, Hugo & Guilherme",70030412
BR,Dyamante DJ,69903878
BR,"Oruam, Didi, Dj Lc da Roça, MC K9, MC Smith, Mainstreet",69724573
BR,Teddy Swims,69529511
BR,"fhop music, Débora Rabelo, Hamilton Rabelo",69418267
BR,"Gusttavo Lima, Wesley Safadão",69372691
BR,"Lauana Prado, Zé Neto & Cristiano",69135279
BR,Wesley Safadão,68734564
BR,"Léo Santana, Zé Felipe",68040061
BR,"Dilsinho, Ana Castela",67813831
BR,"Belle Kaffer, Ana Castela, Charles New",67747705
BR,"DJ JOÃO PEREIRA, MC Koringa",67363842
BR,Dilsinho,66515069
BR,"MC Kevin o Chris, MC Caja",66072340
BR,Filipe Ret,65678886
BR,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula",65246915
BR,"MC Paulin da Capital, Love Funk, Mc Piedro, Dj GM, DJ WN, MC Ryan SP, Mc Daniel",64904674
BR,"Mc Paiva ZS, DJ Ak beats, Love Funk",64627906
BR,"DJ Ws da Igrejinha, DJ JOÃO PEREIRA, Mc Dudu Sk, MC TH DA SERRA, DALÃMA",64556307
BR,"Henry Freitas, Andrezin Araújo, Dj Kevin Oficial",63905440
BR,"MC Saci, MC Fahah, DJ Sammer, Dj Lc",63454088
BR,"Mc IG, MC Ryan SP, MC PH, DJ Glenner, DJ Oreia, Gabb MC, MC Bruno MS, MC GP, MC Rhamon, Mc Dena, TrapLaudo",63444211
BR,Gabriela Rocha,63346617
BR,"DJ RENAN DA BL, Dj Jl Do Tp, Mc Pretchako, Mc Menor Thalis",62682292
BR,Mc Jacaré,62574170
BR,"Diego & Victor Hugo, Guilherme & Benuto",62196427
BR,Kaká e Pedrinho,61292996
BR,"L7NNON, MC Cabelinho, Palma, HHR",60809850
BR,"MC LUUKY, MC Ryan SP, Dj Victor, Boladin 211, MC Vine7",60134138
BR,"DJ WN, MC Hariel, MC Ryan SP, MC Paulin da Capital, Mc Lipi, MC Vinny, Gabb MC, Mc Kadu, Mc Daniel, MC GH do 7, NOG, Love Funk",59618212
BR,"Parangolé, Léo Santana",58820171
BR,"Pedro Paulo & Alex, Ana Castela",58361017
BR,"WIU, Teto",58280982
BR,"Mc Kevin, MC Hariel, DJ Jorgin",58251181
BR,"Marcos & Belutti, Nadson O Ferinha",57675676
BR,Ariana Grande,56718679
BR,Thullio Milionário,56419153
BR,Tate McRae,55424632
BR,"Mc IG, MC Ryan SP, DJ Glenner, Mc Poze do Rodo, Oruam",55402116
BR,"Yago Oproprio, Rô Rosa, Skeeter Beats",55172044
BR,"MC Guh SR, MC Pê Original, Dj Pikeno Mpc, Markim WF",54439996
BR,Flora Matos,54026891
BR,"Mc Livinho, DJ TOPO",53796398
BR,"Matheus & Kauan, Jorge & Mateus",53104937
BR,"Ivete Sangalo, LUDMILLA",52934357
BR,Diego & Victor Hugo,52845715
BR,"MC Xenon, Os Gemeos da Putaria",51942968
BR,"Anitta, DENNIS, PEDRO SAMPAIO",51626453
BR,"George Henrique & Rodrigo, Henrique & Juliano",51013178
BR,"Mc Leozin, MC Rick, Boladin 211, Deliverymusic, Dj L Martins",51010604
BR,"Mc Paiva ZS, Love Funk, DJ Ak beats",50294214
BR,MC Cabelinho,50204152
BR,"KayBlack, Wall Hein, AMUSIK",50191013
BR,"GORDÃO DO PC, Kadu Martins, DJ LUCAS DE PAULA, MC Kevin o Chris",49680789
BR,"KayBlack, Murillo e LT no Beat",49529747
BR,"Luan Santana, MC Kevin o Chris",49291468
BR,"Luan Pereira, Hugo & Guilherme",49135406
BR,"Jung Kook, Latto",49080133
BR,Hozier,48193083
BR,"MC K.K, Love Funk, LeoZera",48165513
BR,"Dj Victor, MC Tuto, MC LUUKY, Mc Kadu",48074575
BR,"Grupo Menos É Mais, Di Propósito, Vou Zuar",47979164
BR,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto",47889838
BR,"PEDRO SAMPAIO, Marina Sena",47539508
BR,"MC LUUKY, DJ JB Mix",47088365
BR,"DJ TOPO, Mc Livinho",46798954
BR,"Mc IG, DJ Oreia",46311747
BR,"Mc J Mito, DJ Borest",46265748
BR,"Vulgo FK, Kyan, Bvga Beatz, Toledo",46113123
BR,"DJ Jeeh FDC, MC LCKaiique, MC Celo BK, DJ Menezes, DJ Arana, Mc Yoshi",46088738
BR,"Mc Don Juan, Mc Kako, DJ BOY, Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7, Mc Robs",45789483
BR,Liniker,45731280
BR,"Mc Tato, DJ Ak beats",45603049
BR,"Mc Danone, DJ THG, Dj Hm Oliveira",45225240
BR,"Mc IG, MC Ryan SP, MC PH, DJ Glenner",44851084
BR,"Valesca Mayssa, Todah Music",44791336
BR,"AgroPlay, Luan Pereira",44700231
BR,"Sevdaliza, Pabllo Vittar, Yseult",44356721
BR,"MC Joãozinho VT, MC Tuto, MC Vine7, MC Ryan SP, Mc Duzinho SP, MC LUUKY, Caio Passos",43841662
BR,"MC Cabelinho, Dallass",43749065
BR,"Murilo Huff, Ana Castela",43655263
BR,Josué Bom de Faixa,43611000
BR,"Murilo Huff, Hugo & Guilherme",43574598
BR,"Tz da Coronel, MC Ryan SP, KayBlack, Dj Murillo e LT no Beat, Cúpula",43489870
BR,"Mc Paiva ZS, Gabb MC, Dj Aladin GDB, Love Funk",43449539
BR,"Dj GM, Mc Paiva ZS, Triz, MC Paulin da Capital, Mc Lipi, Mc Lele JP, MC Ryan SP, Gabb MC, Mc Daniel, MC Cebezinho, MC GH do 7, MC Marks, GREGO, Mc Negão Original",42675126
BR,Jefferson Moraes,42590459
BR,"NATTAN, Grandão Vaqueiro",42350415
BR,Gilsons,42340462
BR,"MC LUUKY, Oldilla",42200386
BR,"Wesley Safadão, Ana Castela",41772859
BR,"Yasmin Santos, Simone Mendes",41557216
BR,"Bruno & Denner, Gusttavo Lima",41486850
BR,"Guilherme & Benuto, Wesley Safadão",41439060
BR,"Matuê, Veigh",41235208
BR,"WIU, MC Ryan SP",41002437
BR,"Ícaro e Gilmar, Luan Pereira",40927938
BR,"Luiza Martins, Matheus & Kauan",40791126
BR,"Mc IG, MC Pipokinha, DJ Glenner",40783935
BR,"Dj GBR, Mc IG, MC Ryan SP, MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP, Makalo",40657556
BR,Zé Felipe,40187259
BR,"MC Tuto, Oldilla",40016392
BR,"MC Joãozinho VT, MC Tuto, Deejhay RB",39875068
BR,"TrapLaudo, MC PH, Murillo e LT no Beat",39871992
BR,Gustavo Mioto,39629151
BR,"NATTAN, Ana Castela",39557621
BR,"Mc Jacaré, Hungria",39428958
BR,Rionegro & Solimões,39186596
BR,"DJ BOY, Mc Don Juan, MC Joãozinho VT, Mc Kako, MC Hariel, MC Tuto, MC Marks, MC Vine7",38962678
BR,"Zé Felipe, Ana Castela, Luan Pereira",38595823
BR,"Mc Paiva ZS, MC Ryan SP, Kotim",38534525
BR,"Mc Jacaré, Luan Pereira",38399461
BR,"Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT",38180344
BR,"Henry Freitas, Mc Th",38097443
BR,"Orochi, MC Ryan SP, Oruam, Xamã, Neo Beats, Kizzy, Mainstreet",37724733
BR,"LUDMILLA, Mari Fernandez",37687088
BR,"Oruam, WIU, Chris MC, Mainstreet",37049636
BR,"Veigh, Niink, Bvga Beatz, JHXW, Supernova Ent",36370188
BR,"Naiara Azevedo, Ana Castela",36366931
BR,Julliany Souza,36173725
BR,"DJ L30, MC Thaizinha",36105260
BR,"Guilherme & Benuto, Hugo & Guilherme",35925675
BR,"Luan Pereira, Ana Castela",35783155
BR,"TrapLaudo, Mc IG, MC PH, MC Ryan SP, Mc Don Juan, Dj Murillo e LT no Beat",35342836
BR,"Felipe Amorim, Gustavo Mioto",35138451
BR,"KayBlack, Marquinho no Beat",34924729
BR,"Zé Neto & Cristiano, Luan Santana",34850062
BR,"Filipe Ret, Dallass, Hunter",34730796
BR,"Mari Fernandez, Zé Felipe",34624723
BR,"L7NNON, Veigh, Nagalli",34474950
BR,"Dj VN Maestro, MC G DS",34154442
BR,"Mc IG, Veigh, Toledo, Bvga Beatz, Galdino, Honaiser",33918340
BR,"Teto, WIU, Matuê",33603669
BR,"Veigh, Luchinha Jr, Supernova Ent, Baby",33576537
BR,"NATTAN, Zé Felipe, O REI DA BATIDINHA",33485145
BR,"Veigh, Nick Nash, Wylo, Nagalli, Supernova Ent, Kaash Paige",32991115
BR,"Felipe e Rodrigo, Simone Mendes",32377154
BR,"Israel & Rodolffo, Hugo & Guilherme",32226866
BR,"Felipe Amorim, MC Bruna Alves",31580959
BR,"Matuê, MC Ryan SP",31518936
BR,"Ana Castela, Melody, Dj Chris No Beat",31485703
BR,"NATTAN, Melody",31421808
BR,"Felipe Amorim, MC PH, WIU, DG e Batidão Stronda",31387026
BR,"Mc Laranjinha, Dj Lv Mdp",31212566
BR,Miley Cyrus,31172306
BR,"Fiduma & Jeca, Fernando & Sorocaba",31114912
BR,"MC Ryan SP, Mc Daniel, Kotim",31068060
BR,"Mc IG, MC Ryan SP, Orochi, DJ Glenner, DJ Negret",30865440
BR,"MC LUUKY, Mc Don Juan, MC Ryan SP, Mc Davi, TrapLaudo, Mc Kadu, MC Gui Da Norte",30771883
BR,"Pineapple StormTv, Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã, N.I.N.A",30453106
BR,"Gusttavo Lima, Maiara & Maraisa",30403878
BR,"Sorriso Maroto, LUDMILLA, Belo",30234991
BR,"Felipe e Rodrigo, Matheus & Kauan",30175623
BR,"MC Kevin o Chris, BUARQUE",30020022
BR,Ícaro e Gilmar,29976244
BR,"Matuê, Brandão85",29664069
BR,"ROSÉ, Bruno Mars",29659872
BR,"DJ Jeeh FDC, Mc Topre",29453790
BR,"Guilherme & Benuto, Matheus & Kauan",29185316
BR,"Thales Lessa, Nadson O Ferinha",29160317
BR,"Mc IG, Mc Kevin, DJ WN, MC PH",28991261
BR,"Mãolee, Filipe Ret, Vulgo FK",28610682
BR,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",28589077
BR,Teto,28577831
BR,"Mc IG, Murillo e LT no Beat",28420890
BR,"DJ Maninho, Dj Dudu, MC Teteu, Mc Gw",28264352
BR,"DJ Arana, DJ Jeeh FDC, Mc Livinho",28108267
BR,Traia Véia,27961814
BR,"Luísa Sonza, MC Kevin o Chris",27683941
BR,"Mc Daniel, Dj Luan MPC, DJ PEPI",27566820
BR,"DJ Katrip, Dj Darge, Mc Th, Mc Delux",27540812
BR,Manim Vaqueiro,27531180
BR,"Raí Saia Rodada, João Gomes",27351612
BR,The Outfield,27225112
BR,Nadson O Ferinha,27170225
BR,"Peso Pluma, Anitta",27045702
BR,"Mc Don Juan, DJ Yuri Martins",26945680
BR,"Zé Felipe, Igow, Wesley Safadão",26939396
BR,"Zé Felipe, Luan Pereira, DENNIS",26873507
BR,Isaias Saad,26795781
BR,"Maneva, Juliette",26547821
BR,"MC Menor MT, Mc Pelourinho, DJ Kennedy OBraboo",26325856
BR,"Vulgo FK, MC Ryan SP, Tkd, Bvga Beatz, MATHINVOKER",26254346
BR,"Nagalli, Menor MC, Dfideliz, CJota, Leviano, Supernova Ent",26227186
BR,"Wesley Safadão, Natanzinho Lima",25856843
BR,"Orochi, Mainstreet, MC Cabelinho, RUXN, Palma",25490971
BR,"Luísa Sonza, Demi Lovato",25320777
BR,"Felipe Araújo, Luan Santana",25228173
BR,"Diego & Victor Hugo, Jorge & Mateus",25020954
BR,"Pineapple StormTv, Salve Malak, Mc Poze do Rodo, Luiz Lins, MC Hariel, Azzy, JayA Luuck, Oruam, Slipmami, MC Cabelinho, Chefin",24888543
BR,"Xand Avião, Simone Mendes",24743934
BR,Tommy Richman,24714488
BR,Beyoncé,24682751
BR,"CountryBeat, Mc Daniel",24673487
BR,"KayBlack, Wall Hein, Yokame",24601404
BR,"Traia Véia, Gusttavo Lima",24577960
BR,"MC Cabelinho, Ajaxx, Galdino",24490687
BR,"S3BZS, Mc Gw, Mc Menor Do Alvorada",24484973
BR,Zé Vaqueiro,24467113
BR,Jão,24328265
BR,"MC Menor MT, DJ DEIVÃO, DJ Gouveia",24119701
BR,"Vulgo FK, MC Cebezinho, KayBlack, Pedro Lotto, AMUSIK",23375629
BR,"DJ GUIZIN DA SERRA, MC Marlon PH",23062419
BR,"Pineapple StormTv, Cesar Mc, MC Ryan SP, Lourena, Major RD, Derxan, WIU, Djonga, KayBlack, Gloria Groove, Salve Malak",22952984
BR,DJ Wesley Gonzaga,22881734
BR,"Mc Jacaré, MC Kevin o Chris",22866421
BR,"Bibi Babydoll, Dj Brunin XM, KZA Produções",22840284
BR,"DJ BIEL PRADO, Mc KF, C.Z, VORTEX, VYRUS",22536227
BR,"Diego & Victor Hugo, Henrique & Juliano",22527760
BR,"Manu, Mari Fernandez",22379680
BR,"Mc Pogba, DJ Guih Da ZO",22055566
BR,"Ana Castela, Simone Mendes",22043612
BR,"MC PH, Murillo e LT no Beat",21672747
BR,Vitor Limma,21672478
BR,Fernando & Sorocaba,21524634
BR,"Eric Land, MC PH",21342870
BR,"MC Cabelinho, Cyclope Beatz, Red, meLLo",21021782
BR,"MC Marks, GringoBeats808",20986457
BR,"PEDRO SAMPAIO, Gasparzinho, MC Meno K",20983801
BR,"Delacruz, IZA, JOK3R",20969875
BR,Racionais MC's,20916364
BR,YG Marley,20910090
BR,"Henry Freitas, PEDRO SAMPAIO, Mc Gw",20643702
BR,Tyla,20628676
BR,Tz da Coronel,20602475
BR,"Brenno & Matheus, DJ Ari SL",20275694
BR,"MC Digu, MC Pipokinha, PIPOKANDO FLUXOS",20275064
BR,The Police,20199626
BR,"MC LUUKY, Felipe Amorim, DG e Batidão Stronda",20198555
BR,"Mc Negão Original, DJ Guh Mix, DJ Japa NK",20042854
BR,Artemas,20020544
BR,"Mc IG, DJ Glenner",19844847
BR,"Gusttavo Lima, Murilo Huff",19650505
BR,"Luísa Sonza, Baco Exu do Blues",19558431
BR,"Léo & Raphael, Luan Pereira, AgroPlay",19535173
BR,"DJ THG, Mc Arizinho, Tavin",18976373
BR,"Oldilla, Gabb MC, MC LUUKY, Mc Tato, MC Bruno MS, TrapLaudo, Boladin 211",18935073
BR,"Mc Paiva ZS, Kotim",18814488
BR,Márcia Fellipe,18683753
BR,"Marina Sena, Chicão do Piseiro, Roni Bruno, Mts No Beat",18632179
BR,"Mc Don Juan, DJ BOY",18579361
BR,Henry Freitas,18537417
BR,"The Weeknd, Anitta",18532900
BR,"Henrique Casttro, Marília Mendonça",18426063
BR,"MC Hariel, Gilberto Gil",18381810
BR,"AgroPlay, Ana Castela, Rodolfo Alessi",18367317
BR,"MC PH, Teto, Pedro Lotto, WEY",18130579
BR,"Matuê, Teto",17939352
BR,"MC Cabelinho, Oruam, Palma",17904242
BR,"Matheus & Kauan, Maiara & Maraisa",17766583
BR,Olivia Rodrigo,17741125
BR,"Guilherme & Benuto, Maiara & Maraisa",17401223
BR,"João Gomes, Iguinho e Lulinha, Tarcísio do Acordeon",17373418
BR,"Grupo Menos É Mais, Xand Avião",17123741
BR,"MC Ryan SP, Orochi, MC Hariel, DJ BOY, Oruam",17108303
BR,"MC Joãozinho VT, DJ JR No Beat",17058839
BR,"CountryBeat, Luan Pereira",16951980
BR,"MC Joãozinho VT, DJ BOY",16789715
BR,"Fred & Fabrício, Traia Véia",16786279
BR,"DJ DUARTE, MC Lipivox, DJ Kayo Original, MC Rondom, Prime Funk",16621212
BR,"Neno No beat, MC Rica",16614824
BR,"Supernova Ent, Niink, Veigh, G.A, Ghard",16536857
BR,Dua Lipa,16531973
BR,"AgroPlay, Luan Pereira, Dj Chris No Beat",16499519
BR,Vitor Amaral,16426974
BR,"DJ Marcão 019, Dj Dédda, Mc Gw",16367959
BR,Matheus Fernandes,16329794
BR,Marília Tavares,16128395
BR,"JC NO BEAT, DJ F7, MC Meno Dani, Silva Mc",16094680
BR,"Fred & Fabrício, Clayton & Romário",16048867
BR,"Israel & Rodolffo, Jorge & Mateus",16001260
BR,"CountryBeat, Brenno & Matheus, Félix, Léo Souzza",15994761
BR,"Papatinho, Luísa Sonza, DJ Biel do Furduncinho",15865825
BR,"MC LUUKY, MC Bruno MS, Boladin 211, Mc Negão Original, MC GH do 7, Mc Daniel, DJ Japa NK, DJ DAVI DOGDOG, MC Ryan SP",15823082
BR,"Hungria, João Carlos Martins",15822625
BR,"Anitta, HITMAKER",15798755
BR,"DJ Cayoo, DJ ESCOBAR, Nilo, MC Myres",15794521
BR,"MC Rick, MC PH, GORDÃO DO PC",15663207
BR,"MC MENOR HR, MC MENOR SG, DJ ESCOBAR",15649224
BR,"Rionegro & Solimões, Luan Pereira",15625704
BR,Djo,15463458
BR,"LUDMILLA, Marília Mendonça",15437725
BR,"Thiago e Samuel, Simone Mendes",15404182
BR,"Felipe Araújo, Luan Pereira",15397155
BR,"Guilherme & Benuto, Xand Avião",15355362
BR,"Borges, Filipe Ret, TkN, Mindu",15355212
BR,"Kelvin e Gustavo, Ícaro e Gilmar",15142603
BR,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",15059457
BR,"Mc Oliver, MC ZKW, DJ RD DA DZ7, VYRUS",14998183
BR,"MC Tuto, Grelo",14925595
BR,Mitski,14908130
BR,"Mc Poze do Rodo, MC Cabelinho, MC Ryan SP, Bielzin, Oruam, Portugal No Beat",14847773
BR,"The Weeknd, Daft Punk",14785569
BR,"DJ BOY, MC Tuto, MC Marks, MC Joãozinho VT, MC Vine7, Gabb MC, MC Ryan SP",14600915
BR,"DJ Jeeh FDC, MC Menor MT, Yuri Redicopa, Mc Pelé",14566687
BR,"Tz da Coronel, Ryu, The Runner, Nagalli",14534270
BR,"DJ JOAO DA INESTAN, Mc Pretchako, MC NAHARA, Dj Caio Vieira, Dj Lc",14488425
BR,"Yuri Redicopa, Dj Bnão",14450187
BR,"Ana Castela, PEDRO SAMPAIO",14368831
BR,Doja Cat,14241684
BR,"Mc guizinho niazi, Dj Luizinho MPC",14240203
BR,"Eric Land, Natanzinho Lima",14221263
BR,"Michel Teló, Thiaguinho",14178723
BR,"Vulgo FK, KayBlack, WEY, Pedro Lotto, Wall Hein",14124127
BR,"KayBlack, Veigh, Vulgo FK, Nagalli, WEY",13992178
BR,"Diego & Arnaldo, Lauana Prado",13882877
BR,"PEDRO SAMPAIO, DJ TOPO",13877967
BR,"MC PH, Mc IG, Murillo e LT no Beat",13738456
BR,Drops INA,13598219
BR,"Mc Rodrigo do CN, DJ JOAO DA INESTAN",13596152
BR,"Suel, Grupo Menos É Mais",13583367
BR,"DJ JV DO SG, Mc Rodrigo do CN, DJ WV Oficial, Mc Dudu Sk",13525605
BR,"Mc Kelvinho, MC Hariel, MC Ryan SP, MC Neguinho do Kaxeta, Mc Daniel, Kyan",13494669
BR,"Gusttavo Lima, Mari Fernandez",13349256
BR,"NATTAN, Léo Foguete",13178149
BR,"Ryu, The Runner, Yunk Vino, Teto",13152071
BR,Fiorella,13111140
BR,"ANAVITÓRIA, Lenine",13015854
BR,"Dj Caio Vieira, DJ WG DO SS, Dj Alan Melo, MC FG, Mc Neguinho do ITR",12803310
BR,"Murilo Huff, Matheus & Kauan",12758747
BR,"Gusttavo Lima, George Henrique & Rodrigo",12661251
BR,MC Hariel,12625086
BR,"Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo",12571125
BR,"Day e Lara, Gustavo Mioto",12542584
BR,"MC Cebezinho, DJ Oreia, Menor Richard, Love Funk, MC GP, Mc Don Juan",12535824
BR,"PEDRO SAMPAIO, Mc Tato",12499586
BR,"Os Barões Da Pisadinha, Diego & Victor Hugo",12485017
BR,Nilson Neto,12385500
BR,"Iguinho e Lulinha, Hugo & Guilherme",12365520
BR,Pixote,12355984
BR,1Kilo,12339336
BR,Thiaguinho,12181690
BR,"Veigh, Toledo, Supernova Ent, Bvga Beatz",12159954
BR,"L7NNON, Mc Rodrigo do CN, DJ Zigão",12084390
BR,"Márcia Fellipe, Kamisa 10",11914577
BR,"PEDRO SAMPAIO, Mc Gw, MC Meno K, Delano",11818971
BR,"Heitor e Murilo, Diego & Victor Hugo",11743256
BR,Manu,11658627
BR,Bruno & Marrone,11653696
BR,Danilo e Davi,11639178
BR,"David Guetta, Bebe Rexha",11560331
BR,"US Agroboy, Ana Castela",11073908
BR,"Taylor Swift, Post Malone",11020090
BR,Priscila Senna,11002219
BR,"Mc IG, MC Ryan SP, Mc Luki, MC PH, Mc Don Juan, Mc Poze do Rodo, MC Marks, MC GP, MC Tuto, TrapLaudo, MC LUUKY, Mc Kadu, Ja Rule",10947661
BR,Chappell Roan,10938555
BR,"Avine Vinny, NATTAN",10915601
BR,"Gusttavo Lima, Bruno & Marrone",10840570
BR,"DJ Idk, Mc Gw, Mc Delux, VYRUS",10698219
BR,"Diego & Victor Hugo, Gustavo Mioto",10616009
BR,"Zé Vaqueiro, João Gomes",10549687
BR,"Veigh, G.A, Toledo, H4lfmeasures, 6ee, Supernova Ent",10528616
BR,"Kamisa 10, Mc Daniel",10520679
BR,"Mariana Fagundes, Kevi Jonny",10482941
BR,"MC Joãozinho VT, Mc Negão Original, MC Tuto, Mc Kako, MC Ryan SP, Matheuszin DJ",10474574
BR,Natanzinho Lima,10456442
BR,"Travis Scott, Playboi Carti",10456092
BR,"Azevedo, MC Cabelinho, Dallass, Skinny Beats",10361810
BR,"Kaique e Felipe, Lauana Prado",10299024
BR,Kleyton Souza,10294746
BR,"KayBlack, Wall Hein, Caio Passos, Yokame",10271443
BR,"CJota, Vulgo FK, Pedro Lotto",10253811
BR,"Henry Freitas, Kadu Martins, Arthurzim, Dodô Pressão",10229935
BR,"Pedro Paulo & Alex, Murilo Huff",10205724
BR,"Mc Daniel, MC Ryan SP, Kotim, Blakbone",10205477
BR,Tribalistas,10164713
BR,"Turma do Pagode, Ferrugem, Mumuzinho",10158463
BR,"Mc Daniel, LUDMILLA, Blakbone, DJ Cash",10142974
BR,"Mc Paiva ZS, Dj LK da Escócia",10095756
BR,Travis Scott,10057323
BR,"Marina Sena, Japãozin",9920363
BR,"Bruno & Marrone, Zé Felipe, Mc Jacaré, Loirin prod",9896115
BR,Legião Urbana,9880307
BR,"Dilsinho, Luísa Sonza, Malibu",9733321
BR,Coldplay,9732506
BR,"DJ TOPO, Mc Leozin, Seu Jorge, MC G15",9674160
BR,"Jung Kook, Jack Harlow",9623826
BR,"DJ DIDI, Dj Rayan, Mc Fopi",9622055
BR,MC Reino,9535862
BR,"MC Cabelinho, Belo, Mousik",9530337
BR,Mc Kako,9520279
BR,*NSYNC,9509464
BR,Jung Kook,9350379
BR,"Gustavo Mioto, Manu",9332516
BR,"MC Ryan SP, Mc Davi, Mc Livinho, Gaab, Dj Yuri Pedrada, Turma do Pagode, Mc Kadu, MC Paulin da Capital, Mc Kanhoto, DJ WN",9153703
BR,"Léo Santana, NATTAN",9032039
BR,"Bruno Cesar e Rodrigo, Murilo Huff",8941704
BR,"Long beatz, Tz da Coronel, Xamã, Leviano",8928683
BR,"AgroPlay, Ana Castela, Luan Pereira",8892087
BR,"Filipe Ret, Caio Luccas, Dallass",8885000
BR,"Júlia & Rafaela, Hugo & Guilherme",8781440
BR,"Dj Bruninho Pzs, Dj Mano Lost, MC MENOR KAUAN",8667895
BR,Casa Worship,8640301
BR,Iguinho e Lulinha,8629225
BR,"Jimin, Loco",8504760
BR,"Veigh, Supernova Ent",8469493
BR,"MC PH, WEY, Pedro Lotto, Gustah",8449611
BR,"Guilherme & Santiago, Mari Fernandez",8448010
BR,"Kamisa 10, Guilherme & Benuto",8434650
BR,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",8398221
BR,"MC Luiggi, Mc Kitinho",8343950
BR,"Arcane, Stromae, Pomme",8330189
BR,"Tz da Coronel, Langris",8311509
BR,"Marcos & Belutti, Matheus Fernandes",8276168
BR,"Felipe Amorim, Ya Malb",8271046
BR,"Clayton & Romário, Hugo & Guilherme",8249865
BR,The Weeknd,8185703
BR,"MC Tuto, DJ JR No Beat",8039263
BR,"Hugo & Guilherme, Marília Mendonça",8010129
BR,Grelono,7909248
BR,"MC Cabelinho, Victor WAO, Bairro 13",7891497
BR,"Henry Freitas, Xand Avião",7845928
BR,Imagine Dragons,7830756
BR,"Alok, Zeeba",7824703
BR,"MC Hariel, Mc IG, MC Marks, MC GP, Mc Kanhoto, Mc Luki",7612782
BR,"Dj Junior Sales, MC Xangai, Mc Th",7578813
BR,Max e Luan,7556066
BR,"Felipe & Murillo, Ana Castela",7509947
BR,"Brenno & Matheus, New Music Play",7488770
BR,Léo & Raphael,7424469
BR,Lord Huron,7407241
BR,"L7NNON, DJ Biel do Furduncinho, Bianca",7268707
BR,"Mc Paiva ZS, MC Ryan SP, Mc Kadu, Bruderr, Love Funk",7252720
BR,"Matheus & Kauan, Luísa Sonza",7251233
BR,"Clayton & Romário, Simone Mendes",7227185
BR,"Veigh, Nagalli, Toledo, Bvga Beatz, Honaiser, Supernova Ent",7190647
BR,"Thales Lessa, Manu",7181736
BR,"DENNIS, Veigh, WIU, MC PH, Budah, Djonga, Mc Don Juan, Hungria, Orochi, Azzy",7178671
BR,"Lauana Prado, Diego & Victor Hugo",7162892
BR,"Jão, Gustavo Mioto",7128081
BR,"George Henrique & Rodrigo, Marília Mendonça",7087578
BR,Pabllo Vittar,7071524
BR,"Guilherme & Santiago, Marília Mendonça",7046463
BR,"Mc IG, MC Ryan SP, Kotim",7014584
BR,"Lu & Rayane, Solange Almeida",6997440
BR,"US Agroboy, GREGO",6986503
BR,"Iguinho e Lulinha, Ruan Vitor Vaqueirinho",6980366
BR,"Dom Silver, Bruhh Sua Bonequinha",6887486
BR,"Puterrier, Borges, Mainstreet, Heavy Baile, Leo Justi, Pedro Bala",6851234
BR,"Xand Avião, Felipe Amorim",6789883
BR,"Mari Fernandez, MC Ryan SP, Mc Daniel",6775169
BR,Baco Exu do Blues,6752733
BR,"Solange Almeida, Mari Fernandez",6694309
BR,Delacruz,6521801
BR,"Bruno Cesar e Rodrigo, Zé Neto & Cristiano",6423857
BR,"Mulú, DUDA BEAT",6386615
BR,"Matheus Fernandes, Luan Santana",6359455
BR,RD 062,6359436
BR,"MC Paulin da Capital, Mc Lipi, Mc Paiva ZS, MC Lemos, Djonga, Mc Lele JP, Gabb MC, Mc Piedro, MC Ryan SP, MC Marks, Mc Kadu, MC Joãozinho VT, Hungria, Dj GM, Oldilla",6324317
BR,"Filipe Ret, Mãolee, Maru2D",6281541
BR,Rafa & Lorenzo,6253924
BR,"Wesley Safadão, Alanzim Coreano",6209943
BR,"Mc Lzyn, DJ DuBom",6134594
