rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
168,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,1,153,234,1414861,MX,2023-12-21
169,spotify:track:0IrKbfhVKW0xpPEzRDeSUb,Luis Miguel,Santa Claus Llegó a La Ciudad,WEA Latina,70,-1,8,1414849,MX,2023-12-21
170,spotify:track:21QPEewQy6P4l6mY0OE1fL,Alfredo Olivas,Seguramente,Camiolvi,170,197,6,1399606,MX,2023-12-21
171,spotify:track:2Ga1FnYssxRlMukIDI0f0y,Lasso,Ojos Marrones,Universal Music Mexico,9,188,77,1386524,MX,2023-12-21
172,spotify:track:6981hdSOqG8tP6xTqaySa1,Julión Álvarez y su Norteño Banda,Ojos Verdes,UMLE - Fonovisa,37,-1,44,1375318,MX,2023-12-21
173,spotify:track:3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,DALE PLAY Records / Flakk Team,28,168,71,1372188,MX,2023-12-21
174,spotify:track:3Zin1vaMx7PjFWIOBTE4FM,"Carin Leon, Camilo",Ni Me Debes Ni Te Debo,"Socios Music, LLC",40,200,31,1370608,MX,2023-12-21
175,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,75,154,78,1369121,MX,2023-12-21
176,spotify:track:7dR09k1an5JEq7ch0Y5hvV,"Chino Pacas, Fuerza Regida",Dijeron Que No La Iba Lograr,Street Mob Records/PFL/Geffen Records,12,170,39,1360309,MX,2023-12-21
177,spotify:track:5BTibB0lM8fExn033QebZJ,Julión Álvarez y su Norteño Banda,Casi Completa,UMLE - Fonovisa,177,-1,1,1356798,MX,2023-12-21
178,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,10,190,87,1355486,MX,2023-12-21
179,spotify:track:7AWgHNS16hOhmiyPIRRcmC,"Carin Leon, Tony Melendez",El Amor De Tu Vida,Tamarindo Rekordsz,82,-1,139,1355351,MX,2023-12-21
180,spotify:track:2sTDlCxmuZCTDKKk9f1qus,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,6,167,31,1354322,MX,2023-12-21
181,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,181,-1,1,1348299,MX,2023-12-21
182,spotify:track:5NCBP3ivrIDcHEtzHSW3k0,Natanael Cano,El Drip,Rancho Humilde,84,187,45,1343896,MX,2023-12-21
183,spotify:track:3KTExsIhHiqNHW9XBbTTZd,"Natanael Cano, Dan Sanchez",Como Es Arriba Es Abajo,WEA Latina,26,174,39,1340979,MX,2023-12-21
184,spotify:track:0UXlu64mDLvfzR8IXMz06J,Christian Nodal,Ya No Somos Ni Seremos,"Producciones Ladon, S.A de C.V.",1,199,89,1338535,MX,2023-12-21
185,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,13,159,62,1337451,MX,2023-12-21
186,spotify:track:7K2JfvcKhIMwOndE6QBodf,Natanael Cano,El de La Codeina,LRR/Hyphy Music,110,177,32,1336678,MX,2023-12-21
187,spotify:track:2ctjDCCg1wHoQSjIJ8p6U4,Plan B,Candy,Pina Records,140,181,29,1330849,MX,2023-12-21
188,spotify:track:6Pur3hWy6Nzc27ilmsp5HA,Los Enanitos Verdes,Lamento Boliviano,EMI Latin,84,189,241,1329130,MX,2023-12-21
189,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,Luis Miguel,La Incondicional,WEA Latina,26,192,244,1327688,MX,2023-12-21
190,spotify:track:0SRddBTphQwQcfqw4Br1uX,León Larregui,Brillas,EMI México,43,184,358,1326394,MX,2023-12-21
191,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,66,186,7,1325059,MX,2023-12-21
192,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,192,-1,1,1324906,MX,2023-12-21
193,spotify:track:3gfSH9aYZbyGjdmbeoWliw,"Peso Pluma, Luis R Conriquez",Siempre Pendientes,Prajin Records,6,-1,70,1313262,MX,2023-12-21
194,spotify:track:1j6xOGusnyXq3l6IryKF3G,"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),WM Mexico,2,-1,134,1312880,MX,2023-12-21
195,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,119,191,63,1311312,MX,2023-12-21
196,spotify:track:1ULnQ2yn5LeQX4LrROm1RD,"Junior H, Ovi",COLOGNE,WEA Latina,19,172,48,1309213,MX,2023-12-21
197,spotify:track:1Wrzhfa5bNlqvsnCztz190,Hombres G,Devuélveme a mi chica,WM Spain,72,198,303,1306098,MX,2023-12-21
198,spotify:track:2m3Fqmw1mfs39KklPmjq79,"Lefty Sm, Santa Fe Klan, Dharius, C-Kan, MC Davo, Neto Peña",Por Mi México (Remix),Alzada Corp,21,175,16,1304792,MX,2023-12-21
199,spotify:track:6f8wbdo8KU5ETWJA7lapgS,Peso Pluma,BYE,Double P Records,8,183,30,1303753,MX,2023-12-21
200,spotify:track:5wjsJIUf6pdrwauPDae43o,"Shakira, Fuerza Regida",El Jefe,Sony Music Latin,15,185,13,1300124,MX,2023-12-21
1,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,Interscope Records,1,1,4,17944835,MX,2023-12-28
2,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,Xavi,La Víctima,Interscope Records,2,2,14,12787395,MX,2023-12-28
3,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records,1,3,17,11196747,MX,2023-12-28
4,spotify:track:6CvTEtGagmzQvkUzzyKR9k,"Fuerza Regida, Marshmello",HARLEY QUINN,Rancho Humilde/Street Mob Records,1,4,10,10624401,MX,2023-12-28
5,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,Grupo Frontera,5,8,21,7996522,MX,2023-12-28
6,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,1,5,27,7848310,MX,2023-12-28
7,spotify:track:05WVKTdZhlIMX4qqMLuo0f,"Peso Pluma, Anitta",BELLAKEO,Double P Records,7,12,3,7682754,MX,2023-12-28
8,spotify:track:2TJKY0WSFufZOzbRNgl6zE,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,Rios Music/ Outerspace Music/ Boba Records Corporation,3,6,19,7640005,MX,2023-12-28
9,spotify:track:3FvTHuefYV6TxE3Kseqno8,"Gabito Ballesteros, Natanael Cano",LOU LOU,Los CT Records,3,7,10,7050292,MX,2023-12-28
10,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,6,9,19,6773535,MX,2023-12-28
11,spotify:track:4loIMejzvt11s97SGVEat8,"Xavi, Los Dareyes De La Sierra",Poco A Poco,Interscope Records,11,15,13,6719388,MX,2023-12-28
12,spotify:track:6ED7qim1NAX1HjNU8039WS,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel, Los Esquivel",Alucin,"WKMX, División of WK Records / RB Records",12,19,6,6488303,MX,2023-12-28
13,spotify:track:1rXxK89X0XGpIdTB6CwiFu,Gabito Ballesteros,A Puro Dolor,Los CT Records,13,13,4,6346979,MX,2023-12-28
14,spotify:track:25OeKzcqakFPaJlXHPE5lm,Carin Leon,Primera Cita,"Socios Music, LLC",2,16,35,6345131,MX,2023-12-28
15,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,Junior H,Y LLORO,WEA Latina,5,10,12,6313227,MX,2023-12-28
16,spotify:track:1RzjXhgnzqb3dMa5852itx,"Peso Pluma, Tito Double P",LA PEOPLE,Double P Records,8,11,20,6124262,MX,2023-12-28
17,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,2,14,20,5945924,MX,2023-12-28
18,spotify:track:1TEKUj8c5iyRNUUxo9SdSD,"Xavi, Tony Aguirre",Modo DND,Interscope Records,18,20,9,5831038,MX,2023-12-28
19,spotify:track:127UT7AiWflJwjXWUBBVTQ,Natanael Cano,O Me Voy O Te Vas,WEA Latina,15,18,11,5764124,MX,2023-12-28
20,spotify:track:4zfQER4owi8q6NL8Gg63Ya,Fuerza Regida,CRAZYZ,Rancho Humilde/Street Mob Records,20,21,6,5631489,MX,2023-12-28
21,spotify:track:7yIIeKUxTpn36X6CFJhgEi,"Bellakath, Dani Flow",Reggaeton Champagne,La Mafia del Perreo,9,17,12,5537463,MX,2023-12-28
22,spotify:track:5SHXikmjPwChjvpVIeYkMf,"Oscar Maydon, Junior H, Gabito Ballesteros",Skin de Bandida,Rancho Humilde,14,27,14,5079795,MX,2023-12-28
23,spotify:track:3kx21xR6IboC9HVdajgBoc,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,2,22,27,4962329,MX,2023-12-28
24,spotify:track:1Aa54YEL20kiDPI6f4XGdS,"Uzielito Mix, Yeri Mua, El Jordan 23, Dj Kiire",Linea Del Perreo,Candela Music,24,29,3,4934881,MX,2023-12-28
25,spotify:track:4t46soaqA758rbukTO5pp1,Natanael Cano,Mi Bello Angel,WEA Latina,4,25,26,4833897,MX,2023-12-28
26,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,4,23,11,4801627,MX,2023-12-28
27,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,Junior H,ROCKSTAR,WEA Latina,15,24,12,4777126,MX,2023-12-28
28,spotify:track:1UL2Sn9KX8StSDOp8ZEAOC,Doble ONE Flow Letal,Mi Kryptonita,CUELLO BLANCO,25,36,9,4598378,MX,2023-12-28
29,spotify:track:5B8FWDSKUT5Ui1CsCfopWh,"Grupo Marca Registrada, Octavio Cuadras",Bling Bling,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",25,26,4,4463417,MX,2023-12-28
30,spotify:track:5HR7yfhSCeoOHRQN05XnZQ,"Grupo Frontera, Carin Leon",QUE VUELVAS,Grupo Frontera,2,32,55,4299168,MX,2023-12-28
31,spotify:track:1GtIK8iINes4gNt06F60NU,Alfredo Olivas,Vete,Fonovisa,28,35,26,4270958,MX,2023-12-28
32,spotify:track:2O223PoYCkIPSsE4cmnr9v,Fuerza Regida,TQM,Rancho Humilde/Street Mob Records,1,31,32,4162346,MX,2023-12-28
33,spotify:track:1haJsMtoBhHfvuM7XWuT3W,"Junior H, Peso Pluma",El Azul,WEA Latina,3,33,46,4059233,MX,2023-12-28
34,spotify:track:0zhymr6RqNuvp0RMIvdpdA,"Código FN, Gabito Ballesteros",Mood Malandro,Al Millon Music,13,28,18,4015203,MX,2023-12-28
35,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,35,37,4,3976743,MX,2023-12-28
36,spotify:track:283ngLR3LX6cdq9unM7MJ0,"Dani Flow, El Bogueto, Uzielito Mix",MARTILLAZO,Dani Flow,28,30,6,3845767,MX,2023-12-28
37,spotify:track:2yzshFeBIwH8tWIqHEFLeD,"Grupo Frontera, Bad Bunny",un x100to,Grupo Frontera,2,38,37,3771476,MX,2023-12-28
38,spotify:track:671fHUAB2n0MocazS1bMB8,"Rels B, Kenia OS",Por Dentro,DALE PLAY Records / Flakk Team,20,34,5,3721600,MX,2023-12-28
39,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,1,40,41,3655798,MX,2023-12-28
40,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,"Oscar Maydon, Junior H",Fin de Semana,Rancho Humilde,4,41,50,3636564,MX,2023-12-28
41,spotify:track:29vIEdxgMT9H1fnBMecWjA,Julión Álvarez y su Norteño Banda,Lo Tienes Todo,UMLE - Fonovisa,41,50,5,3494674,MX,2023-12-28
42,spotify:track:7v4JGOsUkblqcvOJ0YpNUU,"Yeri Mua, El Gudi, Oviña, Jey F, Alan Dazmel",CHUPON,FullBrand Music,24,39,14,3431616,MX,2023-12-28
43,spotify:track:1PTgQ0HyfwbXRKapVPNKxI,"Oscar Maydon, Natanael Cano, Gabito Ballesteros",Tipo Gatsby,Rancho Humilde,43,-1,1,3308211,MX,2023-12-28
44,spotify:track:179TZwPk0txEvjkraVTVKo,Alfredo Olivas,El Precio De La Soledad,Camiolvi,42,51,68,3142631,MX,2023-12-28
45,spotify:track:4GvEuYAfJlICR2SpMDaBxQ,"Jere Klein, Gittobeatz",ANDO,Jere Klein,43,43,6,3063120,MX,2023-12-28
46,spotify:track:0uBrQT9ny21InKVEsc7lm2,"Uzielito Mix, El Bogueto, Dani Flow",Otro Show,Candela Music,36,42,16,3047678,MX,2023-12-28
47,spotify:track:2fQrrBtuNVMWOHqLyk4EfO,Alfredo Olivas,Yo Todo Lo Doy,Fonovisa,45,54,64,3022636,MX,2023-12-28
48,spotify:track:6UtWwuheJr5LLDeVypPNx7,Fuerza Regida,EXCESOS,Rancho Humilde/Street Mob Records,38,46,10,3014409,MX,2023-12-28
49,spotify:track:3wlIAXSDtlD9iU8ysld06Z,"Peso Pluma, Jasiel Nuñez, Junior H",BIPOLAR,Double P Records,13,44,16,2973486,MX,2023-12-28
50,spotify:track:1SlPNQ3vAF56AiHr6Ul6jM,"Michelle Maciel, Eden Muñoz, Panter Bélico",CCC - Remix,DALE PLAY Records / Solido Records,26,47,17,2879987,MX,2023-12-28
51,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,2,45,41,2831200,MX,2023-12-28
52,spotify:track:7bPp2NmpmyhLJ7zWazAXMu,"Peso Pluma, Grupo Frontera",TULUM,Double P Records,4,53,26,2815433,MX,2023-12-28
53,spotify:track:0UbesRsX2TtiCeamOIVEkp,"Fuerza Regida, Natanael Cano",Ch y la Pizza,Rancho Humilde/Street Mob Records,6,49,56,2808771,MX,2023-12-28
54,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,3,48,26,2748400,MX,2023-12-28
55,spotify:track:0cNSq9T5l8gZnpY14rsTR2,"Peso Pluma, Natanael Cano",PRC,Double P Records,1,59,49,2731246,MX,2023-12-28
56,spotify:track:5cWgwbui8BasfjCXvBZ7UA,"Carin Leon, Grupo Frontera",Alch Si,SOCIOS MUSIC LLC,56,56,4,2724874,MX,2023-12-28
57,spotify:track:3HOKxuTDmNVmIlCIpBiD8m,"Peso Pluma, Jasiel Nuñez",LAGUNAS,Double P Records,12,52,27,2690241,MX,2023-12-28
58,spotify:track:0IrKbfhVKW0xpPEzRDeSUb,Luis Miguel,Santa Claus Llegó a La Ciudad,WEA Latina,58,169,9,2645126,MX,2023-12-28
59,spotify:track:4WefXOf8I4gMjdj2kBJgkl,"LATIN MAFIA, HUMBE",Patadas de Ahogado,Home Made Records,26,55,8,2632201,MX,2023-12-28
60,spotify:track:1OZpgVRQKkxcoeEocqTMRZ,Julión Álvarez y su Norteño Banda,Pongámonos De Acuerdo,UMLE - Fonovisa,27,71,68,2580733,MX,2023-12-28
61,spotify:track:4AtRBtemYPsLbwdJRMj5rw,"Luis R Conriquez, Tito Double P",Sin Tanto Royo,Kartel Music,56,58,10,2570763,MX,2023-12-28
62,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,62,129,21,2540814,MX,2023-12-28
63,spotify:track:0FkD2FHEZrZIofVkY6XPFK,"Tito Double P, Joel De La P, Luis R Conriquez",DEMBOW BÉLICO,Double P Records,11,64,29,2537258,MX,2023-12-28
64,spotify:track:32hCeeK3ayPux4UauNPsgA,"Arcángel, Grupo Frontera",ALV,Rimas Entertainment LLC.,60,73,6,2530911,MX,2023-12-28
65,spotify:track:4Nf5EZ40JenjMUKXOiyRU5,Peso Pluma,NUEVA VIDA,Double P Records,37,62,27,2512698,MX,2023-12-28
66,spotify:track:71V6u8mPSydvEokO7XYqG6,Alfredo Olivas,El Vals Del Olvido,Camiolvi,66,70,63,2508025,MX,2023-12-28
67,spotify:track:46XNO42jaQNr5DdEWINdpL,"Luis R Conriquez, Edgardo Nuñez, Los Dareyes De La Sierra",De Fresa y Coco,Kartel Music,67,78,6,2504571,MX,2023-12-28
68,spotify:track:2Nk3gXgekore0lfB7PCnub,Alfredo Olivas,El Paciente,Camiolvi,59,80,182,2481605,MX,2023-12-28
69,spotify:track:0FxtC8uFapbpDBliAU3sd6,"Natanael Cano, Peso Pluma, Gabito Ballesteros",AMG,WEA Latina,1,68,57,2464089,MX,2023-12-28
70,spotify:track:4DnhYGcizQepwr7vvvntih,"Alex Favela, Código FN, Oscar Ortiz",ALVRGZO,Rios Music / Badsin Records / Al Millon Music,60,60,4,2457023,MX,2023-12-28
71,spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN,Peso Pluma,RUBICON,Double P Records,18,57,27,2441653,MX,2023-12-28
72,spotify:track:1xgWArLVFD1AKsLzftZYc2,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",Elvira,Rancho Humilde,72,-1,1,2405036,MX,2023-12-28
73,spotify:track:2QrU43HoJRNBrbo2XLI9DS,Alfredo Olivas,No,Fonovisa,73,77,44,2364188,MX,2023-12-28
74,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,42,67,94,2338456,MX,2023-12-28
75,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,Bad Bunny,MONACO,Rimas Entertainment LLC,2,61,11,2303481,MX,2023-12-28
76,spotify:track:3cF2DwEniY7qbL7nT93fAc,Oscar Maydon,YW&F - Versión Reggaeton,Rancho Humilde,76,-1,1,2301432,MX,2023-12-28
77,spotify:track:4Zx0yrZwW4uNpd1FhIrOV5,Natanael Cano,Mas Altas Que Bajadas,WEA Latina,12,72,26,2300612,MX,2023-12-28
78,spotify:track:24teIhDYO2RocTA2v5dY0r,Junior H,Extssy Model,WEA Latina,37,65,63,2293186,MX,2023-12-28
79,spotify:track:7uuqrSuCjWxPTCVyOeGMyt,"Michelle Maciel, Eden Muñoz",CCC,DALE PLAY Records / Solido Records,14,87,33,2287226,MX,2023-12-28
80,spotify:track:775hCSePn3GW4h9nZ636kq,"Peso Pluma, Tito Double P",GAVILÁN II,Double P Records,43,69,27,2255117,MX,2023-12-28
81,spotify:track:6tEl8GwFJEFyxZAO1ibTRF,Carin Leon,No Es Por Acá,"Socios Music, LLC",25,84,77,2252620,MX,2023-12-28
82,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,13,66,20,2249665,MX,2023-12-28
83,spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF,Belanova,Rosa Pastel,Universal Music Mexico,22,74,58,2226965,MX,2023-12-28
84,spotify:track:3RA55zrRkyPK8Fd86hrMy8,"Peso Pluma, Junior H",LUNA,Double P Records,4,76,27,2218169,MX,2023-12-28
85,spotify:track:4SHTLje9c6RLnx6kOPt9L6,Alfredo Olivas,El Sillón,Camiolvi,85,103,25,2179081,MX,2023-12-28
86,spotify:track:1piak4R3yW4otWWyaSqyCH,"Junior H, Peso Pluma, Gabito Ballesteros",El Tsurito,WEA Latina,13,81,38,2174707,MX,2023-12-28
87,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,87,166,12,2148131,MX,2023-12-28
88,spotify:track:2NQZVzSRRatbbPWD5IfadH,Xavi,Sin Pagar Renta,Interscope Records,88,108,3,2138340,MX,2023-12-28
89,spotify:track:2VzCjpKvPB1l1tqLndtAQa,Peso Pluma,Por Las Noches,Worms Music,7,95,59,2125153,MX,2023-12-28
90,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,18,75,39,2121131,MX,2023-12-28
91,spotify:track:2CshODtf7iwe3pKlPmEWF5,Junior H,TRES BOTELLAS,WEA Latina,43,89,12,2120413,MX,2023-12-28
92,spotify:track:0IKeDy5bT9G0bA7ZixRT4A,"Fuerza Regida, Grupo Frontera",Bebe Dame,Rancho Humilde/Street Mob Records,1,94,53,2108919,MX,2023-12-28
93,spotify:track:76kelNDs1ojicx1s6Urvck,Grupo Frontera,NO SE VA - EN VIVO,Grupo Frontera,1,110,74,2104230,MX,2023-12-28
94,spotify:track:1RGlfmdvcfatN0ZLOmzanS,Junior H,El Hijo Mayor,WEA Latina,22,99,76,2102272,MX,2023-12-28
95,spotify:track:49Zc3sEJHADPoVDM4jNKgs,"Grupo Frontera, Manuel Turizo",DE LUNES A LUNES,Grupo Frontera,42,100,18,2093930,MX,2023-12-28
96,spotify:track:1Fuc3pBiPFxAeSJoO8tDh5,"El Chachito, Junior H",En Paris,Rancho Humilde,12,104,53,2078578,MX,2023-12-28
97,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,82,77,2077662,MX,2023-12-28
98,spotify:track:6CRRlfXDdhsL6vih3J5xco,Alfredo Olivas,En Definitiva,Camiolvi,78,107,94,2065645,MX,2023-12-28
99,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,"LAGOS, Danny Ocean",Mónaco,WM Mexico,12,86,131,2038180,MX,2023-12-28
100,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,16,79,25,2033851,MX,2023-12-28
101,spotify:track:14k3Rb7Xgte9fsndjdenmq,"Kany García, Carin Leon",Te Lo Agradezco,5020 Records,77,90,21,2032974,MX,2023-12-28
102,spotify:track:5aJ1M43pinROpwaPnO8KRj,Natanael Cano,Amor Tumbado,Rancho Humilde,30,93,118,2029540,MX,2023-12-28
103,spotify:track:0qCPD6ilr9nXkI4KVZgcns,"Eden Muñoz, Junior H",Abcdario,Lizos Music,7,91,33,2004128,MX,2023-12-28
104,spotify:track:5Ei8EK2uXNkqqVSe2QYsFp,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien,UMLE - Fonovisa,21,112,71,1998017,MX,2023-12-28
105,spotify:track:6K7gGdiXiKHTaA5M98uT1F,"Milo j, Peso Pluma",UNA BALA,DALE PLAY Records,56,63,4,1990840,MX,2023-12-28
106,spotify:track:4OVpyR6yhYyVoRj9D7CERz,"Banda MS de Sergio Lizárraga, Carin Leon",Ojos Cerrados,Lizos Music,44,109,103,1986390,MX,2023-12-28
107,spotify:track:3kf0WdFOalKWBkCCLJo4mA,Chino Pacas,El Gordo Trae El Mando,Street Mob Records/PFL/Geffen Records,6,101,47,1981205,MX,2023-12-28
108,spotify:track:3QQAeMQbbjZXVFbF8DgFWT,"Oscar Ortiz, Edgardo Nuñez",FIRST LOVE,"Badsin Records, LLC",108,-1,1,1978595,MX,2023-12-28
109,spotify:track:3nQ0FbZL6DTcGnu03Jpgzm,Carin Leon,Me la Avente,Tamarindo Rekordsz,27,111,170,1948155,MX,2023-12-28
110,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,29,83,13,1944733,MX,2023-12-28
111,spotify:track:1EZk1gal98tb4lNI862KzO,Natanael Cano,Pacas De Billetes,WEA Latina,18,106,35,1943765,MX,2023-12-28
112,spotify:track:46FdwGMcgz6gik4RCpWBAW,"Oscar Maydon, El Padrinito Toys",Los Collares,Rancho Humilde,13,92,64,1928273,MX,2023-12-28
113,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,38,88,33,1899793,MX,2023-12-28
114,spotify:track:2hn2zOA2XFlv6DSmesylrL,"Ryan Castro, Peso Pluma, SOG",QUEMA,Sony Music Latin,31,85,24,1880879,MX,2023-12-28
115,spotify:track:6TS8WvNunHz3sIePWAxYfE,Dani Flow,LAS QUE NO TIENEN PAPÁ,Dani Flow,83,96,14,1863927,MX,2023-12-28
116,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,102,44,1845583,MX,2023-12-28
117,spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,RCA Records Label,69,-1,8,1841737,MX,2023-12-28
118,spotify:track:3WoxwWoay78KXzGRlAm7J7,"Dani Flow, Alu Mix, Tensec",QUÉ ROLLITO PRIMAVERA,Dani Flow,79,98,9,1840996,MX,2023-12-28
119,spotify:track:2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,DILUVIO,Sony Music Latin/Duars Entertainment,68,97,8,1797076,MX,2023-12-28
120,spotify:track:4eMKD8MRroxCqugpsxCCNb,"Tainy, Bad Bunny",MOJABI GHOST,"NEON16, LLC",15,105,26,1784841,MX,2023-12-28
121,spotify:track:2bXJMQZSJND3UYq5mjV4cB,"Peso Pluma, Natanael Cano",CARNAL,Double P Records,25,113,27,1750311,MX,2023-12-28
122,spotify:track:2jPufybqAAmiF16Jirt9Ez,Julión Álvarez y su Norteño Banda,Te Hubieras Ido Antes,UMLE - Fonovisa,57,120,21,1743606,MX,2023-12-28
123,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,Luis Miguel,Ahora Te Puedes Marchar,WM Mexico,21,128,366,1736746,MX,2023-12-28
124,spotify:track:2eXvwd7kOvTWVfd9Kinx2x,Xavi,Amigos con Derecho,Baga Music,124,132,3,1724883,MX,2023-12-28
125,spotify:track:4H6o1bxKRGzmsE0vzo968m,"Yuridia, Ángela Aguilar",Qué Agonía,Sony Music México,5,125,62,1700565,MX,2023-12-28
126,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,1,117,86,1699274,MX,2023-12-28
127,spotify:track:5kpxVMDvYGRmNqawPqDTYR,"La Adictiva, Luis R Conriquez",JGL,Anval Music,10,131,93,1672805,MX,2023-12-28
128,spotify:track:1EKZmfqveHKe78Isfk07w4,"Grupo Frontera, Junior H",EN ALTAVOZ,Grupo Frontera,58,134,21,1665865,MX,2023-12-28
129,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,1,114,86,1665655,MX,2023-12-28
130,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,118,88,1664046,MX,2023-12-28
131,spotify:track:0pliiCOWPN0IId8sXAqNJr,"Grupo Marca Registrada, Grupo Frontera",Di Que Sí,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",10,130,46,1663150,MX,2023-12-28
132,spotify:track:3upTB6o5YgeALHgDp3mzte,"Grupo Firme, Gerardo Coronel",Qué Onda Perdida,Music VIP,33,143,39,1656432,MX,2023-12-28
133,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,109,119,9,1653888,MX,2023-12-28
